robertp+   36027  0.0  0.0   7268  2960 pts/2    S+   21:52   0:00 /bin/bash -c ps aux | grep ifconfig
robertp+   36029  0.0  0.0   6416  2216 pts/2    S+   21:52   0:00 grep ifconfig
